71,中国石油首汽2号加油站,116.319507,39.938515,2026/1/8 15:42:29,北京
72,中国海油海源加油站,116.387549,39.832829,2026/1/8 15:42:29,北京
73,中国石油首汽8号加油站,116.468272,39.961417,2026/1/8 15:42:29,北京
74,中国石化兆元加油站,116.495703,39.934772,2026/1/8 15:42:29,北京
75,中国石化祁家豁子加油站,116.381672,39.978188,2026/1/8 15:42:29,北京
76,中国石化六里桥加油站,116.309851,39.888728,2026/1/8 15:42:29,北京
77,北京强安加油站,116.380790,39.975588,2026/1/8 15:42:29,北京
78,瑞洁加油站,116.376803,39.976452,2026/1/8 15:42:29,北京
79,中国石化丰玉泉加油站,116.347741,39.843112,2026/1/8 15:42:29,北京
80,中名加油站,116.380563,39.978076,2026/1/8 15:42:29,北京
81,中国石化小武基加油站,116.493439,39.863852,2026/1/8 15:42:29,北京
82,中国石油首汽9号加油站,116.469121,39.963286,2026/1/8 15:42:29,北京
83,中国石化实润加油站,116.484339,39.956150,2026/1/8 15:42:29,北京
84,中国石油首汽7号加油站,116.482236,39.957232,2026/1/8 15:42:29,北京
85,中国石化甘露加油站,116.509892,39.916513,2026/1/8 15:42:29,北京
86,大桥石化豆各庄加油站,116.502471,39.936933,2026/1/8 15:42:29,北京
87,小海豚加油站(小红门站),116.461453,39.834182,2026/1/8 15:42:29,北京
88,中国石油鑫翠微加油站,116.303556,39.913352,2026/1/8 15:42:29,北京
89,中国石化南辛庄加油站,116.451970,39.832007,2026/1/8 15:42:29,北京
90,中国石化太阳宫加油站,116.453119,39.978043,2026/1/8 15:42:29,北京
91,中化道达尔东坝河加油站,116.466116,39.972191,2026/1/8 15:42:29,北京
92,龙瑞森加油站(十八里店站),116.485766,39.848086,2026/1/8 15:42:29,北京
93,中国石化十八里店加油站,116.477300,39.841094,2026/1/8 15:42:29,北京
94,首发能源-京成加油站(内环),116.489405,39.951943,2026/1/8 15:42:29,北京
95,北京捷快达加油站,116.328742,39.848459,2026/1/8 15:42:29,北京
96,首发能源-京成加油站(外环),116.490070,39.951716,2026/1/8 15:42:29,北京
97,中化石油北京首石缘加油站,116.309578,39.938119,2026/1/8 15:42:29,北京
98,东营石油加油站,116.472944,39.839362,2026/1/8 15:42:29,北京
99,广渠东路加油站,116.512992,39.891869,2026/1/8 15:42:29,北京
100,中国石油龙江奔达加油站,116.325434,39.850860,2026/1/8 15:42:29,北京
101,能链大柳树加油站,116.509739,39.873881,2026/1/8 15:42:29,北京
102,中国石化博大路加油站,116.472272,39.836919,2026/1/8 15:42:29,北京
103,中国海油北理工加油站,116.322185,39.958271,2026/1/8 15:42:29,北京
104,中国石化青年路加油站,116.515984,39.916697,2026/1/8 15:42:29,北京
105,中国石油南湖加油站,116.457700,39.979842,2026/1/8 15:42:29,北京
106,众生中油霄云桥加油站,116.477734,39.966703,2026/1/8 15:42:29,北京
107,丰管路加油站,116.314345,39.857739,2026/1/8 15:42:29,北京
108,珊瑚桥加油站,116.452151,39.826219,2026/1/8 15:42:29,北京
109,中国石化亚运加油站,116.429453,39.988564,2026/1/8 15:42:29,北京
110,首发能源加油站,116.384815,39.987601,2026/1/8 15:42:29,北京
111,中化石油吉利望京加油站,116.454051,39.982223,2026/1/8 15:42:29,北京
